"gene_id","Sig0alP","tmhmm","SwissProt_ID","SwissProt_Description","Blue1","Blue2","Blue3","Dark1","Dark2","Dark3","Yellow1","Yellow2","Yellow3","level3_pathway_name","ko","ko_name","ko_des"
"g_40529",0,1,"Q00515.1","RecName: Full=Type II secretion system protein H; Short=T2SS protein H; AltName: Full=General secretion pathway protein H; AltName: Full=PilD-dependent protein PddB; Flags: Precursor",0.905096,0.539755,0.60913,1.481614,1.169162,2.033307,3.157714,2.997654,5.663998,"Secretion system","K02457","gspH","general secretion pathway protein H"
"g_40690",0,0,"Q9I742.1","RecName: Full=Protein ClpV1",1.693556,1.047814,0.388957,2.641826,3.177011,1.416062,1.248992,1.39559,2.907097,"Secretion system","K11907","vasG, clpV","type VI secretion system protein VasG"
"g_40825",0,1,"P37443.3","RecName: Full=Uncharacterized protein YcaI",1.331266,0.485119,0.313417,1.978194,3.829012,2.069973,1.475946,1.847595,2.640346,"Secretion system","K02238","comEC","competence protein ComEC"
"g_40848",0,0,NA,NA,0.604022,0.321067,0.043904,2.801945,4.285369,1.146931,1.650056,1.544066,3.464866,"Secretion system","K04056","yscO, sctO","type III secretion protein O"
"g_41133",0,1,"Q51463.2","RecName: Full=Flagellar M-ring protein",1.314559,0.775542,0.149312,2.24855,3.461044,1.789645,1.913565,2.336197,3.802692,"Secretion system","K02409","fliF","flagellar M-ring protein FliF"
"g_41155",1,0,NA,NA,0,0.05662,0.25191,1.191832,0.889516,0.452836,1.131062,2.557186,5.351629,"Secretion system","K02665","pilP","type IV pilus assembly protein PilP"
"g_41172",0,0,"P24559.1","RecName: Full=Twitching mobility protein",0.826762,0.516836,0.788764,2.114288,1.947056,1.033703,2.605368,3.219148,5.816317,"Secretion system","K02670","pilU","twitching motility protein PilU"
"g_41437",0,0,NA,NA,0.201913,0.019394,0.103483,5.101579,4.403185,5.917783,4.290272,4.540121,7.921326,"Secretion system","K04337","csgE","curli production assembly/transport component CsgE"
"g_41546",0,1,"Q9ZEL6.1","RecName: Full=Type 4 prepilin-like proteins leader peptide-processing enzyme; Includes: RecName: Full=Leader peptidase; AltName: Full=Prepilin peptidase; Includes: RecName: Full=N-methyltransferase",2.212073,0.121047,0.485473,1.760655,2.718699,3.241137,1.9286,2.07038,3.998674,"Secretion system","K02654","pilD, pppA","leader peptidase (prepilin peptidase) / N-methyltransferase"
"g_41993",0,0,"P0AGD9.1","RecName: Full=Signal recognition particle protein; AltName: Full=Fifty-four homolog >P0AGD8.1 RecName: Full=Signal recognition particle protein; AltName: Full=Fifty-four homolog >P0AGD7.1 RecName: Full=Signal recognition particle protein; AltName: Full=Fifty-four homolog; Short=Ffh; AltName: Full=p48",5.049089,9.183112,6.769584,10.779216,13.529728,18.854763,17.172026,10.212224,7.413673,"Secretion system","K03106","SRP54, ffh","signal recognition particle subunit SRP54"
"g_42037",0,0,NA,NA,0.713925,0.881131,0.496979,3.796527,6.09064,3.666835,5.083336,4.706977,9.430533,"Secretion system","K03220","yscD, sctD, ssaD","type III secretion protein D"
"g_42710",0,1,"Q07564.1","RecName: Full=Fimbrial protein EcpC; AltName: Full=Pilin; Flags: Precursor",0.285495,0.301572,0.095851,3.657607,1.641177,2.583028,3.638942,8.384575,13.186751,"Secretion system","K02655","pilE","type IV pilus assembly protein PilE"
"g_42737",0,0,"Q4JTQ3.1","RecName: Full=Protein translocase subunit SecA 1",113.593452,114.816481,149.091159,1.304958,0.970123,4.514665,1.282971,0.785426,0.250592,"Secretion system","K03070","secA","preprotein translocase subunit SecA"
"g_43138",0,0,"P43501.1","RecName: Full=Protein PilH",3.424209,3.838861,4.518893,0.695659,0.96556,0.787754,0.705573,0.879446,0.472983,"Secretion system","K02658","pilH","twitching motility two-component system response regulator PilH"
"g_43386",0,1,"Q51910.1","RecName: Full=Flagellar biosynthesis protein FlhA",5.341353,1.631692,0.846428,2.265212,2.691014,14.950178,3.221469,5.047035,9.09145,"Secretion system","K02400","flhA","flagellar biosynthesis protein FlhA"
"g_43422",0,1,"Q00185.1","RecName: Full=Conjugal transfer protein TraG",0.326643,0.499277,0.146564,7.92334,8.129524,6.432775,9.508577,9.846704,8.688188,"Secretion system","K03205","virD4, lvhD4","type IV secretion system protein VirD4"
"g_43618",0,1,NA,NA,0.578849,0.329639,0.50557,3.449392,2.053039,2.922079,7.518575,10.710409,20.027349,"Secretion system","K02672","pilW","type IV pilus assembly protein PilW"
"g_44103",0,1,"P38375.2","RecName: Full=Protein translocase subunit SecY",0.276436,0.286013,0.331214,0.917839,0.616684,3.194446,2.11935,1.046647,2.125569,"Secretion system","K03076","secY","preprotein translocase subunit SecY"
"g_44164",1,0,"P35818.1","RecName: Full=Type II secretion system protein D; Short=T2SS protein D; AltName: Full=General secretion pathway protein D; Flags: Precursor",1.705358,0.317657,0.26755,1.887719,0.947621,2.254552,1.274297,1.248741,1.128359,"Secretion system","K02453","gspD","general secretion pathway protein D"
"g_44304",0,1,"P38387.2","RecName: Full=Protein translocase subunit SecD",19.953487,20.769378,27.924715,0.414525,0.270242,1.351516,0.325698,0.153422,0.12202,"Secretion system","K03072","secD","preprotein translocase subunit SecD"
"g_44477",0,0,"Q9I742.1","RecName: Full=Protein ClpV1",1.72527,1.049814,0.542748,2.438546,2.838635,2.685336,1.794761,3.400599,3.683357,"Secretion system","K11907","vasG, clpV","type VI secretion system protein VasG"
"g_44954",0,0,NA,NA,1.05221,0.291854,0.580849,1.944103,3.459159,1.914688,1.22018,1.468531,2.296728,"Secretion system","K11900","impC","type VI secretion system protein ImpC"
"g_45070",0,0,NA,NA,19.067959,1.882098,2.038725,0.655241,0.992338,1.178636,1.968329,1.416621,0.863304,"Secretion system","K02662","pilM","type IV pilus assembly protein PilM"
"g_45131",0,1,"Q8FLS3.1","RecName: Full=Membrane protein insertase YidC; AltName: Full=Foldase YidC; AltName: Full=Membrane integrase YidC; AltName: Full=Membrane protein YidC",34.228926,44.308072,52.270907,0.37271,0.247466,1.46426,0.518087,0.430216,0.308248,"Secretion system","K03217","yidC, spoIIIJ, OXA1, ccfA","YidC/Oxa1 family membrane protein insertase"
"g_45326",0,1,"Q9HXI2.1","RecName: Full=Protein translocase subunit SecF",1.056737,0.392942,0.323579,2.996391,3.128587,1.650408,0.885259,0.874216,1.519532,"Secretion system","K03074","secF","preprotein translocase subunit SecF"
"g_45982",1,0,"P0AEA4.1","RecName: Full=Curli production assembly/transport component CsgG; Flags: Precursor >P0AEA3.1 RecName: Full=Curli production assembly/transport component CsgG; Flags: Precursor >P0AEA2.1 RecName: Full=Curli production assembly/transport component CsgG; Flags: Precursor",25.690176,74.309908,62.110296,15.382884,8.536526,24.907012,6.500587,6.202996,6.062407,"Secretion system","K06214","csgG","curli production assembly/transport component CsgG"
"g_46003",0,1,"P42257.1","RecName: Full=Protein PilJ",25.055552,0.786279,0.58458,0.732925,1.506414,0.261064,3.448517,4.597521,1.04828,"Secretion system","K02660","pilJ","twitching motility protein PilJ"
"g_46333",0,0,"B4SJY4.1","RecName: Full=Protein translocase subunit SecA",2.449494,0.955477,0.623446,3.086445,1.861462,1.83437,3.906613,4.755568,2.764944,"Secretion system","K03070","secA","preprotein translocase subunit SecA"
"g_46564",0,1,"Q02DE0.1","RecName: Full=Membrane protein insertase YidC; AltName: Full=Foldase YidC; AltName: Full=Membrane integrase YidC; AltName: Full=Membrane protein YidC >B7V7A5.1 RecName: Full=Membrane protein insertase YidC; AltName: Full=Foldase YidC; AltName: Full=Membrane integrase YidC; AltName: Full=Membrane protein YidC",15.144538,0.394724,0.663483,0.179357,0.883976,0.039592,2.636544,0.847999,0.183241,"Secretion system","K03217","yidC, spoIIIJ, OXA1, ccfA","YidC/Oxa1 family membrane protein insertase"
"g_46879",0,0,"P54910.1","RecName: Full=Conjugal transfer protein TrbE; Flags: Precursor",0.035012,0.046126,0.063209,1.383702,1.730651,1.094236,3.144231,1.771246,1.898164,"Secretion system","K20530","trbE","type IV secretion system protein TrbE"
"g_47050",1,1,"A4VS82.1","RecName: Full=Membrane protein insertase YidC; AltName: Full=Foldase YidC; AltName: Full=Membrane integrase YidC; AltName: Full=Membrane protein YidC",8.950535,3.233437,5.622854,14.685247,20.539344,10.364291,24.434692,6.221898,8.067499,"Secretion system","K03217","yidC, spoIIIJ, OXA1, ccfA","YidC/Oxa1 family membrane protein insertase"
"g_47149",0,0,NA,NA,0.231508,0.090687,0,2.241055,2.010491,0.653496,3.060619,1.181064,1.342161,"Secretion system","K04054","yscK, sctK","type III secretion protein K"
"g_47198",0,0,NA,NA,5.411037,2.162083,1.242555,10.73289,5.513193,6.487453,6.620909,8.285396,11.711774,"Secretion system","K02662","pilM","type IV pilus assembly protein PilM"
"g_47269",0,0,"P24559.1","RecName: Full=Twitching mobility protein",0.497354,0.297359,0.747012,1.681805,0.884779,2.285047,4.148357,5.795466,6.441904,"Secretion system","K02670","pilU","twitching motility protein PilU"
"g_47338",0,0,"Q00512.1","RecName: Full=Type II secretion system protein E; Short=T2SS protein E; AltName: Full=General secretion pathway protein E; AltName: Full=Type II traffic warden ATPase",3.119898,1.443832,1.157747,5.008245,3.695851,4.067301,4.740571,3.524535,4.88212,"Secretion system","K02454","gspE","general secretion pathway protein E"
"g_48347",0,0,"Q54ZR7.1","RecName: Full=Signal recognition particle receptor subunit alpha; Short=SR-alpha; Short=Signal recognition particle receptor; AltName: Full=Docking protein alpha; Short=DP-alpha",4.756913,1.801906,2.456265,0.067954,0,0,2.305678,0.803233,0.122663,"Secretion system","K13431","SRPR","signal recognition particle receptor subunit alpha"
"g_48950",0,1,"P17836.1","RecName: Full=Fimbrial protein; AltName: Full=Pilin; Flags: Precursor",0.561508,0,0.404375,5.897169,1.902918,0.879378,4.888063,3.994695,10.985903,"Secretion system","K02650","pilA","type IV pilus assembly protein PilA"
"g_49113",0,0,"P0AGD9.1","RecName: Full=Signal recognition particle protein; AltName: Full=Fifty-four homolog >P0AGD8.1 RecName: Full=Signal recognition particle protein; AltName: Full=Fifty-four homolog >P0AGD7.1 RecName: Full=Signal recognition particle protein; AltName: Full=Fifty-four homolog; Short=Ffh; AltName: Full=p48",17.293222,7.127358,5.255131,12.628745,19.201461,18.284581,22.478367,8.82054,12.535544,"Secretion system","K03106","SRP54, ffh","signal recognition particle subunit SRP54"
"g_49852",0,1,"O30583.1","RecName: Full=Pilin-like competence factor ComP; Flags: Precursor",8.466067,3.494399,3.255022,18.078001,30.583294,46.224413,32.973749,49.74035,129.614521,"Secretion system","K02650","pilA","type IV pilus assembly protein PilA"
"g_49884",0,1,"P17836.1","RecName: Full=Fimbrial protein; AltName: Full=Pilin; Flags: Precursor",210.14956,1.651834,2.29204,3.93859,6.479224,1.554576,45.527372,34.422751,10.242893,"Secretion system","K02650","pilA","type IV pilus assembly protein PilA"
"g_50049",0,1,"P0ADZ9.1","RecName: Full=Sec translocon accessory complex subunit YajC >P0ADZ8.1 RecName: Full=Sec translocon accessory complex subunit YajC >P0ADZ7.1 RecName: Full=Sec translocon accessory complex subunit YajC >P0AE00.1 RecName: Full=Sec translocon accessory complex subunit YajC",20.549749,0.137718,0.740226,0.165151,0.358465,0,1.084071,1.472505,0.09951,"Secretion system","K03210","yajC","preprotein translocase subunit YajC"
"g_50069",0,1,"P17826.1","RecName: Full=Fimbrial protein; AltName: Full=Pilin; AltName: Full=Serogroup F1; Flags: Precursor",3.789654,1.600162,1.56551,2.526544,4.432294,3.437078,1.757724,2.252563,2.538583,"Secretion system","K02655","pilE","type IV pilus assembly protein PilE"
"g_50096",0,1,"P55402.1","RecName: Full=Probable conjugal transfer protein TrbL",0.147747,0,0.046614,1.872395,2.730049,1.846134,16.571017,5.171482,2.469042,"Secretion system","K07344","trbL","type IV secretion system protein TrbL"
"g_50130",0,1,"P54917.1","RecName: Full=Conjugal transfer protein TrbI",0.121863,0.261429,0.219444,4.093593,6.283292,6.060234,15.150322,8.854466,6.899547,"Secretion system","K20533","trbI","type IV secretion system protein TrbI"
"g_50373",0,1,"P17837.1","RecName: Full=Fimbrial protein; AltName: Full=Pilin; Flags: Precursor",2.461393,1.306446,1.486864,3.889102,7.987117,5.160493,1.857759,3.96587,19.566111,"Secretion system","K02650","pilA","type IV pilus assembly protein PilA"
"g_50563",0,0,"Q9K2Y1.1","RecName: Full=Outer membrane protein TolC; AltName: Full=Multidrug efflux pump subunit TolC; Flags: Precursor",0,0.05608,0.664962,3.036708,1.986608,3.186677,3.473144,5.408936,2.028625,"Secretion system","K12543","lapE","outer membrane protein, adhesin transport system"
"g_50857",0,1,NA,NA,6.406994,18.955899,20.174471,1.552541,1.953233,0.766825,0.414165,2.395576,2.175441,"Secretion system","K03075","secG","preprotein translocase subunit SecG"
"g_51011",0,1,"P22609.2","RecName: Full=Type 4 fimbrial assembly protein PilC",4.00547,1.725918,2.101799,7.08417,4.117425,8.859213,3.288029,6.496976,15.758629,"Secretion system","K02653","pilC","type IV pilus assembly protein PilC"
"g_51327",0,0,"P10121.1","RecName: Full=Signal recognition particle receptor FtsY; Short=SRP receptor",9.245326,4.430632,3.878535,7.692218,8.789591,6.739765,9.821255,5.732797,5.079086,"Secretion system","K03110","ftsY","fused signal recognition particle receptor"
"g_51330",0,0,NA,NA,9.199166,0.057411,0.374321,0.135804,0.403562,0.020136,0.669817,0.652588,0.254714,"Secretion system","K02656","pilF","type IV pilus assembly protein PilF"
"g_51389",1,1,"A1U673.1","RecName: Full=Sec-independent protein translocase protein TatB",0.750042,0.864733,1.194662,3.702868,1.227976,2.590998,3.89759,5.980822,9.509544,"Secretion system","K03117","tatB","sec-independent protein translocase protein TatB"
"g_51605",0,1,"P22609.2","RecName: Full=Type 4 fimbrial assembly protein PilC",22.608438,0.951463,1.791932,0.645421,0.865368,1.316988,2.193416,2.146659,1.46464,"Secretion system","K02653","pilC","type IV pilus assembly protein PilC"
"g_51620",0,0,"Q54ZR7.1","RecName: Full=Signal recognition particle receptor subunit alpha; Short=SR-alpha; Short=Signal recognition particle receptor; AltName: Full=Docking protein alpha; Short=DP-alpha",3.563952,1.702069,1.390638,0,0,0.048489,1.047098,1.526442,0.057775,"Secretion system","K13431","SRPR","signal recognition particle receptor subunit alpha"
"g_51856",0,1,"P20657.1","RecName: Full=Fimbrial protein 1; AltName: Full=Alpha-pilin; AltName: Full=Fimbrial protein I; AltName: Full=I pilin; Flags: Precursor",0.305316,0.275309,0.736541,1.233598,0.946188,1.208269,2.092844,3.525411,4.850647,"Secretion system","K10924","mshA","MSHA pilin protein MshA"
"g_51938",0,0,"P37093.1","RecName: Full=Type II secretion system protein E; Short=T2SS protein E; AltName: Full=Cholera toxin secretion protein EpsE; AltName: Full=General secretion pathway protein E; AltName: Full=Type II traffic warden ATPase",0.352865,0.660831,0.834684,1.465592,1.683265,0.831291,3.592498,4.243953,8.076496,"Secretion system","K02652","pilB","type IV pilus assembly protein PilB"
"g_52032",0,1,"Q9ZEL6.1","RecName: Full=Type 4 prepilin-like proteins leader peptide-processing enzyme; Includes: RecName: Full=Leader peptidase; AltName: Full=Prepilin peptidase; Includes: RecName: Full=N-methyltransferase",1.13591,0.605869,0.526422,2.20731,1.528323,2.961993,1.694959,2.240392,2.443406,"Secretion system","K02654","pilD, pppA","leader peptidase (prepilin peptidase) / N-methyltransferase"
"g_52123",0,1,"P13253.2","RecName: Full=Fimbrial protein; AltName: Full=340 antigen; AltName: Full=Pilin; AltName: Full=Serogroup D; Flags: Precursor",5.982571,3.674606,5.182287,73.500136,40.883108,32.668843,78.576334,169.749208,316.578497,"Secretion system","K02650","pilA","type IV pilus assembly protein PilA"
"g_52220",0,0,"P10121.1","RecName: Full=Signal recognition particle receptor FtsY; Short=SRP receptor",2.594084,3.589749,2.539294,5.573501,5.409484,5.765076,5.629893,4.347059,2.398182,"Secretion system","K03110","ftsY","fused signal recognition particle receptor"
"g_52240",1,0,NA,NA,2.34554,0.632172,0.934007,4.240074,3.379542,2.413411,1.339764,2.350305,5.812054,"Secretion system","K02665","pilP","type IV pilus assembly protein PilP"
"g_52281",0,1,"Q9HV52.1","RecName: Full=Protein-export membrane protein SecG",74.114074,1.145991,4.115963,2.203691,4.167074,1.324431,4.329546,5.482385,3.017577,"Secretion system","K03075","secG","preprotein translocase subunit SecG"
"g_52915",0,0,"P24559.1","RecName: Full=Twitching mobility protein",0.403685,0.524788,0.285665,2.025702,0.601115,1.791066,4.426785,6.704781,34.935775,"Secretion system","K02669","pilT","twitching motility protein PilT"
"g_53006",1,1,NA,NA,0.837482,1.013321,0.577898,1.065977,1.40876,1.533326,1.781818,2.35836,2.407952,"Secretion system","K08084","fimT","type IV fimbrial biogenesis protein FimT"
"g_53101",0,0,"Q51910.1","RecName: Full=Flagellar biosynthesis protein FlhA",0.174895,0.958997,0.296844,1.996234,1.912762,1.685291,1.151273,0.686841,3.366171,"Secretion system","K02400","flhA","flagellar biosynthesis protein FlhA"
"g_53299",0,0,"Q00512.1","RecName: Full=Type II secretion system protein E; Short=T2SS protein E; AltName: Full=General secretion pathway protein E; AltName: Full=Type II traffic warden ATPase",0.318123,0.240181,0.409995,1.390495,0.605338,0.936947,3.007292,4.758722,10.079462,"Secretion system","K02454","gspE","general secretion pathway protein E"
"g_53341",0,1,"P13253.2","RecName: Full=Fimbrial protein; AltName: Full=340 antigen; AltName: Full=Pilin; AltName: Full=Serogroup D; Flags: Precursor",0,0.182218,0.370503,2.010287,1.579879,0.736085,1.686032,1.344859,2.293672,"Secretion system","K02655","pilE","type IV pilus assembly protein PilE"
"g_53642",0,1,"P54085.2","RecName: Full=Sec-independent protein translocase protein TatC",1.32107,0.962955,0.92686,2.859886,3.04173,1.419489,2.03752,1.416188,1.577612,"Secretion system","K03118","tatC","sec-independent protein translocase protein TatC"
"g_54103",0,1,NA,NA,0.100615,0.198091,0.107904,2.613818,9.26972,2.635041,38.62433,14.144761,3.78196,"Secretion system","K02279","cpaB, rcpC","pilus assembly protein CpaB"
